1.612952351570129395e-01,1.409560739994049072e-01,1.381592750549316406e-01,1.358976811170578003e-01,1.550493091344833374e-01,1.388694792985916138e-01,1.297728419303894043e-01
1.620937287807464600e-01,1.303095668554306030e-01,1.287355571985244751e-01,1.576627939939498901e-01,1.265264898538589478e-01,1.411786675453186035e-01,1.534931957721710205e-01
2.122040987014770508e-01,1.207927912473678589e-01,1.108190119266510010e-01,1.416895240545272827e-01,1.200832575559616089e-01,1.396386176347732544e-01,1.547726541757583618e-01
1.818670630455017090e-01,1.443440616130828857e-01,1.124741956591606140e-01,1.817865818738937378e-01,1.098051741719245911e-01,1.262002438306808472e-01,1.435226947069168091e-01
1.725322455167770386e-01,1.513213217258453369e-01,1.382104903459548950e-01,1.408986449241638184e-01,9.997368603944778442e-02,1.434944421052932739e-01,1.535691618919372559e-01
1.342867612838745117e-01,1.449283957481384277e-01,1.586236506700515747e-01,1.455634683370590210e-01,1.354614943265914917e-01,1.287965923547744751e-01,1.523396223783493042e-01
1.505587100982666016e-01,1.425966620445251465e-01,1.522160172462463379e-01,1.299154013395309448e-01,1.245457157492637634e-01,1.536115407943725586e-01,1.465559899806976318e-01
