1.583978682756423950e-01,1.470809131860733032e-01,1.312442272901535034e-01,1.549657434225082397e-01,1.384837776422500610e-01,1.441887468099594116e-01,1.256387829780578613e-01
1.269884407520294189e-01,1.957650184631347656e-01,1.594887375831604004e-01,1.233658492565155029e-01,1.208907365798950195e-01,1.376386880874633789e-01,1.358624696731567383e-01
1.465676277875900269e-01,1.460556089878082275e-01,1.262013316154479980e-01,1.573245674371719360e-01,1.535817831754684448e-01,1.237251907587051392e-01,1.465439498424530029e-01
1.319487988948822021e-01,1.577979326248168945e-01,1.452395021915435791e-01,1.267405897378921509e-01,1.278625130653381348e-01,1.509840041399002075e-01,1.594266891479492188e-01
1.535582095384597778e-01,1.288119852542877197e-01,1.375372558832168579e-01,1.476382017135620117e-01,1.328823417425155640e-01,1.665837913751602173e-01,1.329881995916366577e-01
1.436373889446258545e-01,1.774883717298507690e-01,1.580027192831039429e-01,1.292544156312942505e-01,1.051183417439460754e-01,1.660076677799224854e-01,1.204911619424819946e-01
1.370883584022521973e-01,1.246160715818405151e-01,1.339989304542541504e-01,1.790295988321304321e-01,1.404875665903091431e-01,1.617695093154907227e-01,1.230100169777870178e-01
